enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-38-21-0215830,Micro,2023Q4,398976,179653,45139,36833,81635,343260,4726,58250,71816,58250,0,5758,31.3,1.8,0
UDYAM-TN-38-21-0215830,Micro,2024Q1,488677,184814,38267,40572,96038,359691,9427,59935,87962,59935,0,8713,73.8,1.8,0
UDYAM-TN-38-21-0215830,Micro,2024Q2,477064,176413,52004,25149,78855,332422,7239,52151,85872,52151,0,23691,55.4,1.8,0
UDYAM-TN-38-21-0215830,Micro,2024Q3,458018,192563,54446,34832,89114,370955,8731,65304,82443,65304,0,12063,43.6,1.8,0
UDYAM-TN-38-21-0215830,Micro,2024Q4,292775,97178,34540,18456,51986,202160,11073,36208,52700,36208,0,7644,87.9,1.8,0
UDYAM-TN-28-21-0918807,Micro,2022Q1,389730,181880,23357,32010,67826,305072,15402,46159,70151,46159,0,19457,79.6,4.4,0
UDYAM-TN-28-21-0918807,Micro,2022Q2,381660,114572,26651,26096,52701,220021,1067,36905,68699,36905,0,4375,26.8,4.4,0
UDYAM-TN-28-21-0918807,Micro,2022Q3,425407,180550,46203,27289,68185,322227,17922,50440,76573,50440,0,3358,23.2,4.4,0
UDYAM-TN-28-21-0918807,Micro,2022Q4,348685,149723,30004,33035,65590,278352,11888,49721,62763,49721,0,11725,85.3,4.4,0
UDYAM-TN-28-21-0918807,Micro,2023Q1,402074,151522,43156,26020,91643,312341,11832,45127,72373,45127,0,18039,73.6,4.4,0
UDYAM-TN-28-21-0918807,Micro,2023Q2,387080,124682,20119,19727,77871,242398,6536,37351,69674,37351,0,6009,76.6,4.4,0
UDYAM-TN-28-21-0918807,Micro,2023Q3,312495,149047,19056,24873,68310,261286,14861,44722,56249,44722,0,1878,42.4,4.4,0
UDYAM-TN-28-21-0918807,Micro,2023Q4,248482,98301,29295,18548,27595,173739,7168,28468,44727,28468,0,8731,86.0,4.4,0
UDYAM-TN-28-21-0918807,Micro,2024Q1,445380,204210,41096,32917,96264,374488,5087,54180,80168,54180,0,21606,13.8,4.4,0
UDYAM-TN-28-21-0918807,Micro,2024Q2,476189,149567,32437,37237,53777,273018,19344,47138,85714,47138,0,18481,48.4,4.4,0
UDYAM-TN-28-21-0918807,Micro,2024Q3,311003,107358,28926,20381,45782,202446,9431,32408,55980,32408,0,6843,12.5,4.4,0
UDYAM-TN-28-21-0918807,Micro,2024Q4,358397,147105,18791,26294,56843,249032,4484,43384,64511,43384,0,782,10.9,4.4,0
UDYAM-TN-32-21-0614240,Micro,2022Q1,345912,121353,27066,17842,69019,235279,10876,38946,62264,38946,0,6165,44.1,1.6,0
UDYAM-TN-32-21-0614240,Micro,2022Q2,331233,128811,31812,29994,67282,257899,2904,37203,59622,37203,0,15987,71.1,1.6,0
UDYAM-TN-32-21-0614240,Micro,2022Q3,315138,114325,16779,19385,57911,208401,12823,33372,56725,33372,0,7584,67.3,1.6,0
UDYAM-TN-32-21-0614240,Micro,2022Q4,191107,62501,15789,16716,31999,127006,74,20461,34399,20461,0,5105,66.6,1.6,0
UDYAM-TN-32-21-0614240,Micro,2023Q1,290546,101868,23013,16555,36322,177757,9025,29794,52298,29794,0,5880,94.1,1.6,0
UDYAM-TN-32-21-0614240,Micro,2023Q2,354393,174681,36994,18104,88486,318266,10922,47549,63791,47549,0,5760,83.9,1.6,0
UDYAM-TN-32-21-0614240,Micro,2023Q3,297243,119752,19667,17990,32947,190356,1751,30867,53504,30867,0,10010,11.4,1.6,0
UDYAM-TN-32-21-0614240,Micro,2023Q4,230777,93832,16359,22601,43205,175996,8603,28721,41540,28721,0,3488,14.8,1.6,0
UDYAM-TN-32-21-0614240,Micro,2024Q1,331543,107579,38718,21522,43031,210850,14708,35665,59678,35665,0,2618,38.6,1.6,0
UDYAM-TN-32-21-0614240,Micro,2024Q2,398420,178795,23454,34982,91620,328851,19593,55972,71716,55972,0,4706,63.7,1.6,0
UDYAM-TN-32-21-0614240,Micro,2024Q3,340257,155172,18326,17687,51867,243052,10614,36288,61246,36288,0,9679,45.8,1.6,0
UDYAM-TN-32-21-0614240,Micro,2024Q4,210668,80742,24942,10779,28030,144494,4353,21900,37920,21900,0,3146,31.1,1.6,0
UDYAM-TN-34-20-0985869,Micro,2022Q1,390948,170533,37723,22407,57781,288444,5622,44585,70371,44585,0,9065,40.6,6.5,0
UDYAM-TN-34-20-0985869,Micro,2022Q2,422058,199445,33126,33620,98469,364660,5875,53358,75970,53358,0,18865,68.3,6.5,0
UDYAM-TN-34-20-0985869,Micro,2022Q3,384138,143474,39018,24745,67616,274853,15808,42300,69145,42300,0,5902,28.0,6.5,0
UDYAM-TN-34-20-0985869,Micro,2022Q4,280293,98759,32071,17155,51516,199501,13211,30660,50453,30660,0,11922,21.2,6.5,0
UDYAM-TN-34-20-0985869,Micro,2023Q1,315386,148818,17462,15848,57693,239820,10931,38813,56769,38813,0,12501,25.7,6.5,0
UDYAM-TN-34-20-0985869,Micro,2023Q2,430270,164082,38756,42541,43107,288485,6935,45249,77449,45249,0,2018,94.7,6.5,0
UDYAM-TN-34-20-0985869,Micro,2023Q3,368332,113733,33730,21532,56559,225553,7408,37409,66300,37409,0,328,81.7,6.5,0
UDYAM-TN-34-20-0985869,Micro,2023Q4,327135,128093,29422,31647,64324,253486,7511,43935,58884,43935,0,3973,41.9,6.5,0
UDYAM-TN-34-20-0985869,Micro,2024Q1,358065,130510,36461,21528,82492,270990,13486,46646,64452,46646,0,11032,83.2,6.5,0
UDYAM-TN-34-20-0985869,Micro,2024Q2,408028,132684,33485,24966,83734,274869,20102,48680,73445,48680,0,14874,29.2,6.5,0
UDYAM-TN-34-20-0985869,Micro,2024Q3,417482,145967,27758,31822,94457,300004,249,46858,75147,46858,0,5876,68.9,6.5,0
UDYAM-TN-34-20-0985869,Micro,2024Q4,234484,77025,15226,17318,31099,140667,7224,21914,42207,21914,0,1967,91.1,6.5,0
UDYAM-TN-17-21-0219552,Micro,2022Q1,544065,193099,43881,48148,93649,378777,7948,55454,97932,55454,0,21396,70.0,11.1,0
UDYAM-TN-17-21-0219552,Micro,2022Q2,790893,355219,94403,78479,197022,725124,33733,128467,142361,128467,0,16307,72.9,11.1,0
UDYAM-TN-17-21-0219552,Micro,2022Q3,573686,205265,43482,30265,70115,349126,6891,50639,103263,50639,0,24174,37.5,11.1,0
UDYAM-TN-17-21-0219552,Micro,2022Q4,574973,187225,49951,46938,126617,410732,14438,66585,103495,66585,0,22784,40.7,11.1,0
UDYAM-TN-17-21-0219552,Micro,2023Q1,591843,272215,31590,50427,78282,432514,2390,69120,106532,69120,0,29419,89.7,11.1,0
UDYAM-TN-17-21-0219552,Micro,2023Q2,617472,195460,44068,46168,139078,424773,24289,66616,111145,66616,0,13613,37.2,11.1,0
UDYAM-TN-17-21-0219552,Micro,2023Q3,635738,276737,57468,34636,70766,439607,13027,64691,114433,64691,0,31668,56.8,11.1,0
UDYAM-TN-17-21-0219552,Micro,2023Q4,460222,215160,34224,45502,113456,408341,15681,69942,82840,69942,0,20181,26.4,11.1,0
UDYAM-TN-17-21-0219552,Micro,2024Q1,491690,182988,47444,46272,109922,386627,3397,66508,88504,66508,0,10593,54.8,11.1,0
UDYAM-TN-17-21-0219552,Micro,2024Q2,653602,253686,66193,64918,113233,498029,5740,79867,117648,79867,0,22367,34.3,11.1,0
UDYAM-TN-17-21-0219552,Micro,2024Q3,616289,304608,55154,39986,93073,492821,16311,71408,110932,71408,0,29804,45.3,11.1,0
UDYAM-TN-17-21-0219552,Micro,2024Q4,569049,269614,34554,42158,126065,472392,4739,68712,102429,68712,0,24536,43.7,11.1,0
UDYAM-TN-24-21-0176731,Micro,2022Q1,860947,335861,69344,52183,194074,651461,34311,94085,154970,94085,0,7561,51.3,13.6,0
UDYAM-TN-24-21-0176731,Micro,2022Q2,932207,385269,89274,83668,125684,683895,46566,103001,167797,103001,0,43712,32.8,13.6,0
UDYAM-TN-24-21-0176731,Micro,2022Q3,939765,423482,99122,55393,101910,679907,42908,111176,169158,111176,0,4844,65.3,13.6,0
UDYAM-TN-24-21-0176731,Micro,2022Q4,700649,333225,60480,36290,139228,569223,4943,82634,126117,82634,0,23742,18.3,13.6,0
UDYAM-TN-24-21-0176731,Micro,2023Q1,828444,323093,98702,74670,159387,655853,18130,106474,149120,106474,0,25214,83.5,13.6,0
UDYAM-TN-24-21-0176731,Micro,2023Q2,1006223,463823,86912,83324,122860,756918,4367,130764,181120,130764,0,41441,18.7,13.6,0
UDYAM-TN-24-21-0176731,Micro,2023Q3,746885,343308,46173,37518,174987,601985,30490,98975,134439,98975,0,14202,34.0,13.6,0
UDYAM-TN-24-21-0176731,Micro,2023Q4,662673,239561,44840,45683,156547,486631,22424,75918,119281,75918,0,11465,31.4,13.6,0
UDYAM-TN-24-21-0176731,Micro,2024Q1,703560,304056,46894,36732,87871,475553,19891,78480,126641,78480,0,34077,19.9,13.6,0
UDYAM-TN-24-21-0176731,Micro,2024Q2,994834,311389,108182,76387,209571,705530,25225,103467,179070,103467,0,27108,14.4,13.6,0
UDYAM-TN-24-21-0176731,Micro,2024Q3,965576,443848,59689,49306,234061,786904,20506,117157,173804,117157,0,31750,16.1,13.6,0
UDYAM-TN-24-21-0176731,Micro,2024Q4,728896,341153,83453,58272,91398,574276,13732,89966,131201,89966,0,7178,94.2,13.6,0
UDYAM-TN-15-23-0866265,Micro,2022Q1,204426,88164,19019,16235,24263,147681,6544,23147,36797,23147,0,7226,36.0,7.4,0
UDYAM-TN-15-23-0866265,Micro,2022Q2,291774,128571,18826,17671,31087,196155,5041,33145,52519,33145,0,14407,79.9,7.4,0
UDYAM-TN-15-23-0866265,Micro,2022Q3,246660,120450,19435,19265,46403,205554,4924,30355,44399,30355,0,10033,87.9,7.4,0
UDYAM-TN-15-23-0866265,Micro,2022Q4,153721,55909,10890,11915,25617,104330,6638,16662,27670,16662,0,5375,88.8,7.4,0
UDYAM-TN-15-23-0866265,Micro,2023Q1,236278,82481,13065,14673,50086,160305,4411,23559,42530,23559,0,8334,11.5,7.4,0
UDYAM-TN-15-23-0866265,Micro,2023Q2,301672,97579,19910,17005,41516,176010,7319,29829,54301,29829,0,11368,14.0,7.4,0
UDYAM-TN-15-23-0866265,Micro,2023Q3,216909,67243,15864,14374,35197,132678,9966,21787,39044,21787,0,1008,88.7,7.4,0
UDYAM-TN-15-23-0866265,Micro,2023Q4,192940,85962,11199,10585,44319,152066,8170,24453,34729,24453,0,8958,67.9,7.4,0
UDYAM-TN-15-23-0866265,Micro,2024Q1,231676,100186,23101,20508,45510,189304,4043,30275,41702,30275,0,8014,73.9,7.4,0
UDYAM-TN-15-23-0866265,Micro,2024Q2,217626,90793,20341,14930,35053,161117,2927,23216,39173,23216,0,7403,15.8,7.4,0
UDYAM-TN-15-23-0866265,Micro,2024Q3,251655,83414,14145,23082,41553,162194,11925,25920,45298,25920,0,8363,67.9,7.4,0
UDYAM-TN-15-23-0866265,Micro,2024Q4,187742,86416,17433,11104,25480,140432,6330,20242,33794,20242,0,3375,70.2,7.4,0
UDYAM-TN-17-22-0842454,Small,2022Q1,8050310,2638450,408760,432702,1777469,5257381,182137,839529,1449056,839529,0,312812,52.7,4.8,0
UDYAM-TN-17-22-0842454,Small,2022Q2,9621554,3930328,504711,607763,1441691,6484493,122715,1067673,1731880,1067673,0,215892,84.5,4.8,0
UDYAM-TN-17-22-0842454,Small,2022Q3,7170156,2175138,415111,600242,1437129,4627619,180890,798893,1290628,798893,0,187730,17.6,4.8,0
UDYAM-TN-17-22-0842454,Small,2022Q4,5691135,1973751,532228,332821,1238874,4077674,263894,657740,1024404,657740,0,242942,69.5,4.8,0
UDYAM-TN-17-22-0842454,Small,2023Q1,7223346,3187688,638634,624536,1283709,5734567,213747,985116,1300202,985116,0,280296,65.4,4.8,0
UDYAM-TN-17-22-0842454,Small,2023Q2,10974891,5068757,603279,1091129,2250508,9013673,194549,1521343,1975480,1521343,0,540807,48.6,4.8,0
UDYAM-TN-17-22-0842454,Small,2023Q3,8447858,3626205,758959,516449,1705994,6607606,255956,1114139,1520614,1114139,0,273273,14.4,4.8,0
UDYAM-TN-17-22-0842454,Small,2023Q4,6903717,3245196,375482,375312,1000770,4996760,285256,818498,1242669,818498,0,74611,54.7,4.8,0
UDYAM-TN-17-22-0842454,Small,2024Q1,7333934,2958188,631838,469736,1338493,5398256,345407,882184,1320108,882184,0,349722,49.9,4.8,0
UDYAM-TN-17-22-0842454,Small,2024Q2,10719325,5104430,738984,658801,1514912,8017127,11235,1166069,1929478,1166069,0,256447,82.6,4.8,0
UDYAM-TN-17-22-0842454,Small,2024Q3,9820847,4606939,1128755,529122,2003717,8268533,234055,1359410,1767752,1359410,0,377536,10.6,4.8,0
UDYAM-TN-17-22-0842454,Small,2024Q4,7112797,2192164,479231,694048,1441022,4806465,275486,720431,1280303,720431,0,293702,37.9,4.8,0
UDYAM-TN-04-23-0648866,Small,2022Q1,16858797,7277731,1458693,1545996,3308310,13590730,113069,2356956,3034583,2356956,0,285693,20.1,14.9,0
UDYAM-TN-04-23-0648866,Small,2022Q2,17660575,5639524,1800824,1570106,2775349,11785803,611090,1885463,3178903,1885463,0,120457,38.8,14.9,0
UDYAM-TN-04-23-0648866,Small,2022Q3,16036378,6073836,1758976,933143,3224716,11990672,153486,1789871,2886548,1789871,0,357489,83.4,14.9,0
UDYAM-TN-04-23-0648866,Small,2022Q4,12598397,4308206,759408,740805,1937872,7746291,131695,1233378,2267712,1233378,0,19627,32.2,14.9,0
UDYAM-TN-04-23-0648866,Small,2023Q1,14804661,6871054,904706,1452394,3356914,12585068,389110,2251873,2664839,2251873,0,574724,32.5,14.9,0
UDYAM-TN-04-23-0648866,Small,2023Q2,23754691,8005398,2059304,1360600,3069849,14495150,929365,2337488,4275844,2337488,0,224526,52.3,14.9,0
UDYAM-TN-04-23-0648866,Small,2023Q3,19709653,8513145,2345676,1918516,3342802,16120138,393939,2705877,3547738,2705877,0,600572,58.0,14.9,0
UDYAM-TN-04-23-0648866,Small,2023Q4,15620514,6059658,1384044,924498,3834356,12202556,697106,1856456,2811692,1856456,0,243369,67.8,14.9,0
UDYAM-TN-04-23-0648866,Small,2024Q1,19656260,7402454,1428052,1904685,3490792,14225983,202472,2448747,3538127,2448747,0,962656,72.2,14.9,0
UDYAM-TN-04-23-0648866,Small,2024Q2,24659386,7885008,2505333,2435190,3417336,16242867,62718,2688046,4438690,2688046,0,357581,49.4,14.9,0
UDYAM-TN-04-23-0648866,Small,2024Q3,18388967,5970184,1460767,1312206,2290185,11033342,796614,1712320,3310014,1712320,0,14821,23.1,14.9,0
UDYAM-TN-04-23-0648866,Small,2024Q4,12283426,5763857,1400319,701137,2905940,10771255,222262,1727096,2211017,1727096,0,226450,50.0,14.9,0
UDYAM-TN-35-22-0346590,Small,2022Q1,19556359,7451653,2110430,1007768,3288712,13858564,876626,2167996,3520145,2167996,0,945574,23.1,6.1,0
UDYAM-TN-35-22-0346590,Small,2022Q2,24346304,7412790,2183992,2004451,3859362,15460594,297834,2466886,4382335,2466886,0,480307,47.2,6.1,0
UDYAM-TN-35-22-0346590,Small,2022Q3,15062187,5147842,1318497,1068708,3459464,10994511,611440,1703227,2711194,1703227,0,547947,67.7,6.1,0
UDYAM-TN-35-22-0346590,Small,2022Q4,15629263,7177952,1252177,980008,3350212,12760349,242835,2048060,2813267,2048060,0,10680,18.6,6.1,0
UDYAM-TN-35-22-0346590,Small,2023Q1,19066343,9405819,1010218,1595643,4271750,16283431,68756,2909871,3431942,2909871,0,839730,63.0,6.1,0
UDYAM-TN-35-22-0346590,Small,2023Q2,21799410,8586329,2345816,2172648,3371116,16475908,554059,2703446,3923894,2703446,0,710902,35.3,6.1,0
UDYAM-TN-35-22-0346590,Small,2023Q3,18699201,6326557,2226040,1728172,3227484,13508253,770967,2215390,3365856,2215390,0,64957,54.9,6.1,0
UDYAM-TN-35-22-0346590,Small,2023Q4,16460489,7559142,1053533,1441055,2244734,12298464,639011,1871769,2962888,1871769,0,641375,88.8,6.1,0
UDYAM-TN-35-22-0346590,Small,2024Q1,14916426,5848787,1490130,1308894,2889202,11537013,15150,2027474,2684957,2027474,0,559327,23.1,6.1,0
UDYAM-TN-35-22-0346590,Small,2024Q2,20650456,7966160,1212770,1505132,4924845,15608907,191866,2700670,3717082,2700670,0,815487,87.3,6.1,0
UDYAM-TN-35-22-0346590,Small,2024Q3,19302433,6655924,2234414,1791398,3836440,14518175,956816,2210034,3474438,2210034,0,673963,88.8,6.1,0
UDYAM-TN-35-22-0346590,Small,2024Q4,16749317,7759822,1795656,1144827,4101578,14801882,254465,2602380,3014877,2602380,0,546222,34.6,6.1,0
UDYAM-TN-26-23-0844014,Small,2022Q1,17998586,7829704,1775663,1746663,2748115,14100145,584608,2141221,3239746,2141221,0,300742,12.6,1.4,0
UDYAM-TN-26-23-0844014,Small,2022Q2,18528052,5680907,1117236,1342895,2241876,10382915,64770,1585696,3335049,1585696,0,525371,84.7,1.4,0
UDYAM-TN-26-23-0844014,Small,2022Q3,16764736,5395642,970382,1526672,3275942,11168638,358811,1640367,3017652,1640367,0,245372,67.9,1.4,0
UDYAM-TN-26-23-0844014,Small,2022Q4,10790303,4333448,628700,749620,1218566,6930334,18463,1245295,1942255,1245295,0,528825,41.6,1.4,0
UDYAM-TN-26-23-0844014,Small,2023Q1,16329357,7700282,1131188,858767,1814701,11504938,349801,1662712,2939284,1662712,0,665141,57.1,1.4,0
UDYAM-TN-26-23-0844014,Small,2023Q2,19735593,9112220,1933031,1774578,3551626,16371455,120284,2604539,3552407,2604539,0,280461,44.4,1.4,0
UDYAM-TN-26-23-0844014,Small,2023Q3,17549718,7411136,1797090,929089,2072713,12210028,358713,1784104,3158949,1784104,0,71926,77.5,1.4,0
UDYAM-TN-26-23-0844014,Small,2023Q4,10370784,4983786,854400,961732,1373526,8173443,504849,1342190,1866741,1342190,0,392106,90.8,1.4,0
UDYAM-TN-26-23-0844014,Small,2024Q1,17522835,7098346,1801397,1139580,4155549,14194871,690611,2258057,3154110,2258057,0,647531,74.0,1.4,0
UDYAM-TN-26-23-0844014,Small,2024Q2,20812235,7699505,2319489,1876525,2768303,14663822,436906,2515485,3746202,2515485,0,464,41.5,1.4,0
UDYAM-TN-26-23-0844014,Small,2024Q3,16156840,7522725,1483388,1614932,3089296,13710341,61168,2122627,2908231,2122627,0,744891,31.6,1.4,0
UDYAM-TN-26-23-0844014,Small,2024Q4,13437425,5343014,997546,1306824,1585998,9233381,526286,1436669,2418736,1436669,0,583550,40.9,1.4,0
UDYAM-TN-01-20-0342738,Micro,2022Q1,189086,73121,22602,15344,45380,156447,4724,27083,34035,27083,0,3165,77.1,12.9,0
UDYAM-TN-01-20-0342738,Micro,2022Q2,263831,99959,18184,22450,39810,180402,7553,27784,47490,27784,0,11464,66.8,12.9,0
UDYAM-TN-01-20-0342738,Micro,2022Q3,187441,59562,19537,15480,36589,131168,6849,23326,33739,23326,0,8050,71.6,12.9,0
UDYAM-TN-01-20-0342738,Micro,2022Q4,189952,59585,19780,18708,20413,118486,5625,19606,34191,19606,0,2657,45.7,12.9,0
UDYAM-TN-01-20-0342738,Micro,2023Q1,251748,95080,13932,22160,26217,157388,8274,25462,45315,25462,0,8619,88.1,12.9,0
UDYAM-TN-01-20-0342738,Micro,2023Q2,274500,111049,20140,24141,36999,192330,628,30773,49410,30773,0,3363,24.5,12.9,0
UDYAM-TN-01-20-0342738,Micro,2023Q3,235816,114796,25935,16423,45582,202735,10527,35655,42447,35655,0,4642,33.6,12.9,0
UDYAM-TN-01-20-0342738,Micro,2023Q4,176440,82070,10387,12202,22046,126705,7918,18515,31759,18515,0,4159,88.1,12.9,0
UDYAM-TN-01-20-0342738,Micro,2024Q1,181632,61697,17191,14753,41141,134782,4346,20142,32694,20142,0,6027,89.7,12.9,0
UDYAM-TN-01-20-0342738,Micro,2024Q2,303937,151728,28387,22171,42426,244712,10226,40653,54709,40653,0,14972,88.0,12.9,0
UDYAM-TN-01-20-0342738,Micro,2024Q3,251930,79443,18914,14282,40964,153603,1803,27482,45347,27482,0,11768,74.4,12.9,0
UDYAM-TN-01-20-0342738,Micro,2024Q4,163989,75808,16626,15489,36907,144831,2057,23904,29518,23904,0,2772,42.8,12.9,0
UDYAM-TN-19-20-0366010,Medium,2022Q1,49783098,21473693,4587422,4064709,7927215,38053039,874092,5971206,8960958,5971206,0,1749459,71.6,1.5,0
UDYAM-TN-19-20-0366010,Medium,2022Q2,65197407,21282917,6284724,4303845,10039132,41910617,436154,6393671,11735533,6393671,0,734908,91.6,1.5,0
UDYAM-TN-19-20-0366010,Medium,2022Q3,39059526,18808234,4298974,2617662,5654618,31379488,417614,5608803,7030715,5608803,0,1299552,89.8,1.5,0
UDYAM-TN-19-20-0366010,Medium,2022Q4,43277197,18913426,4121599,3478054,5121910,31634989,1168257,4960261,7789895,4960261,0,1526859,55.5,1.5,0
UDYAM-TN-19-20-0366010,Medium,2023Q1,56165304,17616317,4827727,3096624,9794709,35335376,750980,5369195,10109755,5369195,0,1801851,56.3,1.5,0
UDYAM-TN-19-20-0366010,Medium,2023Q2,57818376,18665101,6259026,4234225,6982122,36140474,1802374,5775806,10407308,5775806,0,2828675,18.2,1.5,0
UDYAM-TN-19-20-0366010,Medium,2023Q3,47100692,23486711,4116657,3406415,11434081,42443864,1116654,6220011,8478125,6220011,0,13454,29.2,1.5,0
UDYAM-TN-19-20-0366010,Medium,2023Q4,36659861,15144538,3439581,3186754,7529308,29300182,23693,4659761,6598775,4659761,0,1795014,18.5,1.5,0
UDYAM-TN-19-20-0366010,Medium,2024Q1,42329302,14254066,4769713,3677357,5792058,28493193,1211687,4349229,7619274,4349229,0,1362070,70.0,1.5,0
UDYAM-TN-19-20-0366010,Medium,2024Q2,45997298,16279733,5201397,2539543,9324532,33345204,1955074,5229364,8279514,5229364,0,1981247,16.9,1.5,0
UDYAM-TN-19-20-0366010,Medium,2024Q3,47113186,23297874,3912734,3012363,5575356,35798326,1133731,6114739,8480373,6114739,0,1980682,80.5,1.5,0
UDYAM-TN-19-20-0366010,Medium,2024Q4,38047283,13864370,1973938,3318259,7839404,26995970,69373,4539817,6848511,4539817,0,221727,61.0,1.5,0
UDYAM-TN-38-20-0888956,Medium,2022Q1,155654554,74655442,16716440,15475096,16707144,123554122,5263430,18298063,28017820,18298063,0,7687074,54.9,7.9,0
UDYAM-TN-38-20-0888956,Medium,2022Q2,142855094,49319827,9318198,11528409,21442161,91608595,4804057,15216334,25713917,15216334,0,6876324,74.8,7.9,0
UDYAM-TN-38-20-0888956,Medium,2022Q3,149327841,45203890,16411898,13547091,33001720,108164598,1116546,15697428,26879011,15697428,0,6690278,34.9,7.9,0
UDYAM-TN-38-20-0888956,Medium,2022Q4,98454480,46844407,10678095,9329499,16970967,83822967,1403276,12401495,17721806,12401495,0,3359829,18.5,7.9,0
UDYAM-TN-38-20-0888956,Medium,2023Q1,170946685,51600364,16721538,9291721,32500238,110113861,5063582,19138510,30770403,19138510,0,3168005,17.2,7.9,0
UDYAM-TN-38-20-0888956,Medium,2023Q2,153141110,66639195,9682659,13446410,32113631,121881894,6837932,17730632,27565400,17730632,0,2789839,65.6,7.9,0
UDYAM-TN-38-20-0888956,Medium,2023Q3,148623297,61051052,11180025,13691194,21916071,107838342,4989139,18391848,26752193,18391848,0,5222980,22.3,7.9,0
UDYAM-TN-38-20-0888956,Medium,2023Q4,123764957,42727581,10044803,7065450,25023869,84861703,652861,13467456,22277692,13467456,0,3646395,72.1,7.9,0
UDYAM-TN-38-20-0888956,Medium,2024Q1,119495941,36015105,13779830,10089317,20230908,80115161,1597549,13634778,21509269,13634778,0,1450515,11.8,7.9,0
UDYAM-TN-38-20-0888956,Medium,2024Q2,177800293,55692100,11981229,17749867,38912552,124335747,5168935,18688851,32004053,18688851,0,2268836,57.7,7.9,0
UDYAM-TN-38-20-0888956,Medium,2024Q3,117844720,37330199,13006369,6431494,28947192,85715253,3832668,12694199,21212050,12694199,0,3896140,92.0,7.9,0
UDYAM-TN-38-20-0888956,Medium,2024Q4,96159344,32850851,10282996,6091975,13258092,62483914,1402029,9873938,17308682,9873938,0,2265380,46.5,7.9,0
UDYAM-TN-04-20-0197216,Micro,2022Q1,364723,134317,35752,23326,64422,257816,10934,38921,65650,38921,0,3283,61.4,13.5,0
UDYAM-TN-04-20-0197216,Micro,2022Q2,578259,180293,60289,39943,94659,375185,24991,65988,104087,65988,0,3254,17.3,13.5,0
UDYAM-TN-04-20-0197216,Micro,2022Q3,484784,232195,42921,39594,60386,375096,10068,63378,87261,63378,0,16004,37.5,13.5,0
UDYAM-TN-04-20-0197216,Micro,2022Q4,320783,97166,35491,18688,74747,226092,10000,36616,57741,36616,0,14471,13.2,13.5,0
UDYAM-TN-04-20-0197216,Micro,2023Q1,402922,197041,28994,39361,93125,358522,13069,58186,72526,58186,0,18562,23.4,13.5,0
UDYAM-TN-04-20-0197216,Micro,2023Q2,469985,173141,27346,40289,102039,342815,2035,59790,84597,59790,0,6669,51.6,13.5,0
UDYAM-TN-04-20-0197216,Micro,2023Q3,472896,205907,33382,31396,97989,368674,9696,57163,85121,57163,0,23211,16.4,13.5,0
UDYAM-TN-04-20-0197216,Micro,2023Q4,327188,138827,20714,21172,49356,230068,1767,38231,58894,38231,0,6292,20.7,13.5,0
UDYAM-TN-04-20-0197216,Micro,2024Q1,350126,125008,21057,31292,49943,227300,6850,33049,63023,33049,0,9478,18.9,13.5,0
UDYAM-TN-04-20-0197216,Micro,2024Q2,403814,136097,42094,29028,72837,280056,3801,41017,72686,41017,0,525,26.8,13.5,0
UDYAM-TN-04-20-0197216,Micro,2024Q3,406219,130156,43920,36022,89212,299310,12365,51399,73119,51399,0,17900,20.3,13.5,0
UDYAM-TN-04-20-0197216,Micro,2024Q4,333178,164901,35596,31297,47611,279405,6669,42443,59972,42443,0,2568,89.2,13.5,0
UDYAM-TN-14-23-0216780,Micro,2022Q1,172693,79808,13063,16869,19956,129697,5101,22600,31085,22600,0,8565,84.6,13.9,0
UDYAM-TN-14-23-0216780,Micro,2022Q2,233046,109394,18890,18524,30464,177272,5876,26134,41948,26134,0,5105,16.8,13.9,0
UDYAM-TN-14-23-0216780,Micro,2022Q3,209254,79561,19918,16604,34063,150146,9018,26260,37666,26260,0,3402,93.9,13.9,0
UDYAM-TN-14-23-0216780,Micro,2022Q4,138932,55036,11337,13356,25776,105505,5918,18560,25008,18560,0,3831,54.4,13.9,0
UDYAM-TN-14-23-0216780,Micro,2023Q1,178657,84671,19977,10952,42694,158294,8692,27433,32158,27433,0,2506,37.1,13.9,0
UDYAM-TN-14-23-0216780,Micro,2023Q2,274719,94398,24421,16529,30565,165913,3046,26863,49449,26863,0,9039,52.6,13.9,0
UDYAM-TN-14-23-0216780,Micro,2023Q3,185025,88903,20175,9480,32658,151216,5433,25185,33304,25185,0,7680,21.1,13.9,0
UDYAM-TN-14-23-0216780,Micro,2023Q4,152791,56267,14731,8389,32212,111598,6778,18886,27502,18886,0,5361,88.2,13.9,0
UDYAM-TN-14-23-0216780,Micro,2024Q1,173690,63992,9231,9278,30041,112542,7984,17338,31264,17338,0,7213,11.1,13.9,0
UDYAM-TN-14-23-0216780,Micro,2024Q2,292048,142769,30697,21854,52019,247339,6789,35939,52569,35939,0,13210,76.4,13.9,0
UDYAM-TN-14-23-0216780,Micro,2024Q3,236565,118097,25268,16600,50439,210403,4493,32509,42582,32509,0,11506,93.1,13.9,0
