txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud,flags,flag_count,risk_score,risk_level,price_dev,value_per_kg,high_risk_country,zero_weight_flag,rule_score,num_flags,label,invoice_frequency_per_iec,avg_price_per_hs_code,transaction_hour,is_night_transaction,duplicate_invoice_flag,description_length,is_vague_description,fraud_probability,fraud_prediction
8c319a4a-8d2c-4250-8761-fd783d66f847,2024-04-17 00:48:49.025788,INV-pK5103,77341593337,36713741507,Chennai,6403,utilize B2B applications products,5233.18,LTR,18142.09,9198.09,42943.46,42943.46,1.7576,8.206,LK,0.1,INNSA1,0,0,LC,Bank of Baroda,352533,-78.58,1.972377,0,0,0,4,0,6,9,2555,0,1.7203964305787929,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.7858152571289301,0.5070027763886629,0,0,0.63,3,1,13,8.799764102564103,0,0,0,4,1,0.8888,1
4e25312b-8ea0-46b1-8b56-caa1ae81f723,2026-01-30 22:37:39.816552,INV-cS1133,56407748660,91406232610,Tiruppur,7204,redefine dot-com mindshare products,1083.1,NOS,4401.74,75.7,251.55,251.55,0.0699,0.2323,DE,0.1,INITP6,0,0,LC,Indian Overseas Bank,28434,-69.91,58.144381,0,0,0,4,0,19,7,1460,0,1.2183124883360383,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.6990959965561773,0.0171977445243931,0,0,0.63,3,1,7,292.0691933518005,22,0,0,4,1,0.8888,1
05e14bf1-9d12-42fd-9482-cbf076cf78bb,2025-01-21 10:16:00.386869,INV-jX8163,51311914478,53723439262,Tiruchirappalli,7108,streamline bleeding-edge solutions products,4236.32,LTR,8961.12,849088780.1,227398059.26,227398059.26,200430.8005,53678.2208,BD,0.35,INNSA1,0,0,CAD,Indian Overseas Bank,620528,273.39,1.1e-05,0,0,0,4,0,10,8,1095,0,1.848920216753236,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,2.7339315184604627,94752.528702355,0,0,0.63,3,1,13,56282.944510265486,10,0,0,4,1,0.8886,1
85e0b22a-4fc4-4afb-8a71-dcbb77d0cf8d,2026-03-22 05:38:39.931022,INV-is3824,29384864570,73848908133,Thoothukudi,3004,envisioneer intuitive initiatives products,9489.7,MTR,37371.28,776067.89,329250.26,329250.26,81.7801,34.6956,CN,0.1,INTUT1,0,0,DP,Canara Bank,497253,135.71,0.048155,0,0,0,4,0,11,7,2555,0,1.786352743660809,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,1.357074095850771,20.7664251794221,0,0,0.63,3,1,11,26.046020389805097,5,0,0,4,1,0.8886,1
4622d310-7add-4ffd-8945-3363cfca876d,2024-08-03 12:38:23.533075,INV-co1950,54271057075,77797506196,Namakkal,7204,implement vertical interfaces products,1606.58,NOS,7872.51,82.82,357.93,357.93,0.0515,0.2228,DE,0.1,INNSA1,0,0,LC,Punjab National Bank,981613,-76.86,95.058143,0,0,0,4,0,4,8,1095,0,1.203294742564939,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.7688509874326751,0.0105201517672863,0,0,0.63,3,1,12,292.0691933518005,12,0,0,4,1,0.8886,1
a21562ee-4f69-436d-940c-5cfdc8562aa6,2025-04-18 18:08:14.546042,INV-Ou0404,95735339561,69791909643,Namakkal,5201,engineer ubiquitous solutions products,1487.54,NOS,2469.93,801.15,2472.6,2472.6,0.5386,1.6622,DE,0.1,INNSA1,0,0,LC,ICICI Bank,289778,-67.6,3.082987,0,0,0,4,0,7,8,730,0,0.5568702305675036,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.6759716038984478,0.3243614190182064,0,0,0.63,3,1,13,1.9472057142857144,18,0,0,4,1,0.8885,1
6b92510b-c967-4872-9386-095a73852cc5,2024-09-13 16:12:58.187963,INV-pF1483,95443469938,66398318019,Coimbatore,8703,grow scalable deliverables products,5609.0,LTR,9090.93,77922000.0,41309354.95,41309354.95,13892.368,7364.8308,DE,0.1,INICJ4,0,0,TT,Indian Bank,79562,88.63,0.000117,1,0,0,4,0,2,7,3650,0,1.196848828183514,over_invoicing,1,"['extreme_price_deviation', 'round_number_invoice', 'filing_just_before_gst_deadline', 'benford_anomaly_high_first_digit']",4,0.63,CRITICAL,0.8863119027798984,8571.40028483649,0,0,0.63,4,1,11,12530.334875422426,16,0,0,4,1,0.8884,1
93df4dd4-b283-4eb8-920b-451113350943,2026-03-25 07:07:54.792023,INV-vz6627,70883784106,81607998435,Tiruchirappalli,8517,engage real-time vortals products,4111.13,LTR,3755.94,771961.73,220587.36,220587.36,187.7734,53.6561,CN,0.1,INNSA1,0,0,CAD,Punjab National Bank,693962,249.96,0.004865,0,0,0,4,0,14,7,4380,0,2.299857393945695,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,2.499572276031989,205.53090033239857,0,0,0.63,3,1,14,45.89814960254372,7,0,0,4,1,0.8884,1
8a19bd41-d5a4-4cf3-8d99-f9b5e1d4e419,2025-02-21 11:19:16.746078,INV-ft7513,40525282961,18124903596,Sivaganga,8703,envisioneer revolutionary eyeballs products,2111.45,MTR,9880.58,92813271.37,32789916.48,32789916.48,43957.2012,15529.5998,US,0.1,INNSA1,0,0,LC,Indian Bank,522220,183.05,0.000106,0,0,0,4,0,10,9,4015,0,2.053277879251617,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,1.8305430768409117,9393.504365189743,0,0,0.63,3,1,18,12530.334875422426,11,0,0,4,1,0.8884,1
4808f5d7-5a14-43f0-86a0-d844f974b735,2026-03-30 19:24:18.393865,INV-Kh6849,34593699398,79874384915,Madurai,6403,grow plug-and-play functionalities products,3823.8,MTR,17819.12,8871.42,27151.11,27151.11,2.3201,7.1005,GB,0.1,INMAA4,0,0,TT,ICICI Bank,182925,-67.33,2.008599,0,0,0,4,0,19,8,4745,0,0.9649242355971008,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.6732483627913527,0.4978596024664596,0,0,0.63,3,1,14,8.799764102564103,19,0,0,4,1,0.8883,1
57cc9ccc-908e-4993-90f5-4ca623744807,2025-10-21 14:40:18.524237,INV-Fk1720,25288551538,62534974590,Thanjavur,5201,empower rich experiences products,9554.45,NOS,14706.84,7917.25,17523.66,17523.66,0.8286,1.8341,CN,0.1,INNSA1,0,0,TT,Federal Bank,264353,-54.82,1.857569,0,0,0,4,0,10,7,3650,0,2.770165464119537,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.5482252876070007,0.538337943396519,0,0,0.63,3,1,20,1.9472057142857144,14,0,0,4,1,0.8883,1
14958757-de94-4678-a2ef-c75bd11dd466,2024-12-29 12:48:31.628551,INV-hy0815,36973717354,38735692037,Perambalur,6110,scale visionary relationships products,3079.16,PCS,8644.32,7342.26,19433.33,19433.33,2.3845,6.3112,BD,0.35,INNSA1,0,0,DA,Indian Bank,81990,-62.22,1.177338,0,0,0,4,0,18,7,2555,0,1.7571593411859374,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.6221796171884904,0.8493739240507786,0,0,0.63,3,1,16,5.519295800933127,12,0,0,4,1,0.8882,1
3d5aec28-bcec-4de8-8f37-903847fde407,2026-02-11 23:33:48.666031,INV-qt6143,89949603349,67403832054,Dharmapuri,8542,repurpose extensible users products,1574.58,NOS,5102.62,87783.18,235020.48,235020.48,55.7503,149.2595,BD,0.35,INNSA1,0,0,LC,City Union Bank,720291,-62.65,0.058128,0,0,0,4,0,0,8,365,0,2.654588761536541,under_invoicing,1,"['under_invoicing', 'filing_just_before_gst_deadline', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.626487426260975,17.203550329594687,0,0,0.63,3,1,8,156.68826228070176,23,0,0,4,1,0.8882,1
66933722-5a61-4e1b-ac0b-5b109db31953,2025-04-16 14:56:22.315383,INV-xK5075,64002045698,87948841710,Tirunelveli,2709,monetize end-to-end portals products,4821.3,PCS,8257.77,9070.21,2622.77,2622.77,1.8813,0.544,CN,0.1,INNSA1,0,0,CAD,State Bank of India,734989,245.83,0.910428,0,0,0,4,0,5,9,2190,0,1.0012781216226103,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,2.458272058823529,1.0983849149227471,0,0,0.63,3,1,14,0.5850142156862745,14,0,0,4,1,0.8881,1
698d073a-303c-4e88-ad3e-6bfdd374e2c6,2025-07-23 06:39:13.713293,INV-RG1763,83235594764,30974587514,Erode,8471,orchestrate granular metrics products,3371.54,LTR,15384.69,96639.98,236333.92,236333.92,28.6634,70.0966,VN,0.4,INNSA1,0,0,DA,Punjab National Bank,343559,-59.11,0.159196,0,0,0,4,0,12,9,5110,0,2.240543106789901,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.5910871568663816,6.281568233985762,0,0,0.63,3,1,12,89.52264506828529,6,0,0,4,1,0.8881,1
50f13b77-7fe9-4ec1-a9e7-d0d49dc3839c,2024-11-08 09:30:03.647567,INV-GY6550,34012878321,18124903596,Salem,7204,facilitate sticky platforms products,5533.91,KG,21016.9,1041.42,1041.42,1041.42,0.1882,0.1882,MM,0.85,INNSA1,0,0,DP,Axis Bank,846398,0.0,20.180994,0,0,0,4,0,1,1,5110,0,2.2108653863657945,round_tripping,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin', 'filing_just_before_gst_deadline', 'risky_payment_terms_high_risk_origin']",4,1.0,CRITICAL,0.0,0.0495515513682059,1,0,1.0,4,1,15,292.0691933518005,9,0,0,4,1,0.8875,1
568c9680-5058-4528-8277-89d5dd9355a0,2024-12-30 10:29:02.376527,INV-km8234,33064785186,18684542763,Tiruchirappalli,6110,implement efficient vortals products,6183.59,PCS,18971.51,87646.67,38784.07,38784.07,14.1741,6.2721,DE,0.1,INNSA1,0,0,DA,Indian Overseas Bank,968120,125.99,0.216454,0,0,0,4,0,19,8,4380,0,2.918459853110214,over_invoicing,1,"['over_invoicing', 'extreme_price_deviation', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,1.2598651169464772,4.619910064901534,0,0,0.63,3,1,14,5.519295800933127,10,0,0,4,1,0.8874,1
6188fe34-8708-4be0-aa5d-9f91115c0ce5,2025-09-25 06:26:56.493035,INV-sB5166-DUP,29238316976,66145631287,Tiruchirappalli,8517,syndicate web-enabled e-markets products,8515.24,NOS,12590.43,327752.99,327752.99,327752.99,38.4901,38.4901,AE,0.5,INNSA1,0,0,TT,ICICI Bank,514536,0.0,0.038414,0,0,1,4,0,14,3,1825,0,1.876238405939008,duplicate_invoice,1,"['elevated_risk_origin', 'duplicate_invoice']",2,0.65,CRITICAL,0.0,26.03191391985564,0,0,0.65,2,1,13,45.89814960254372,6,0,0,4,1,0.8871,1
34373298-b651-4b55-8b47-9ef4883f001e,2025-03-23 01:50:37.482478,INV-If4030,12333828643,92848011398,Chennai,6110,brand viral solutions products,3539.05,LTR,4481.01,7567.29,23360.26,23360.26,2.1382,6.6007,GB,0.1,INNSA1,0,0,DA,ICICI Bank,584909,-67.61,0.592155,0,0,0,4,0,12,7,1095,0,2.5535665852997016,under_invoicing,1,"['under_invoicing', 'abnormal_weight_value_ratio', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.6760646598088083,1.688746509896486,0,0,0.63,3,1,15,5.519295800933127,1,0,0,4,1,0.8871,1
5252a2d3-fac6-44f7-b845-cae9cfd9ede7,2025-04-07 21:08:22.747665,INV-RT1286,30974587514,18766903630,Erode,8703,strategize revolutionary convergence products,210.33,NOS,411.77,818759.02,2926942.68,2926942.68,3892.6858,13915.7774,CN,0.1,INNSA1,0,0,LC,HDFC Bank,503486,-72.03,0.000503,0,0,0,4,0,0,8,3285,0,2.48546133332528,under_invoicing,1,"['under_invoicing', 'filing_just_before_gst_deadline', 'benford_anomaly_high_first_digit']",3,0.63,CRITICAL,-0.7202681756033262,1988.389193024288,0,0,0.63,3,1,11,12530.334875422426,21,0,0,4,1,0.887,1
05cd6dc2-6347-4d5a-8ec1-ebb40b261150,2025-02-13 13:01:27.417002,INV-MF8003,21457184248,24272358627,Ranipet,6204,synthesize one-to-one deliverables products,3489.04,KG,14452.27,15186.9,15186.9,15186.9,4.3527,4.3527,NG,0.7,INNSA1,0,0,DA,State Bank of India,444514,0.0,0.951627,0,0,0,4,0,2,1,1095,0,0.6790783359134847,round_tripping,1,"['abnormal_weight_value_ratio', 'elevated_risk_origin', 'filing_just_before_gst_deadline', 'risky_payment_terms_high_risk_origin']",4,0.8,CRITICAL,0.0,1.050831461005722,0,0,0.8,4,1,17,4.639898142857143,13,0,0,4,1,0.8866,1
6300e826-12e1-4752-9183-3420946528cf,2024-11-14 04:49:01.284869,INV-tD8403,73599992481,80803584462,Madurai,6204,synergize extensible infrastructures products,2097.62,KG,4675.0,9889.11,9889.11,9889.11,4.7144,4.7144,MM,0.85,INMAA4,0,0,LC,ICICI Bank,607187,0.0,0.472742,0,0,0,4,1,3,9,3285,0,1.7280104491716195,round_tripping,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin', 'off_hours_filing_2am_4am', 'benford_anomaly_high_first_digit']",4,0.83,CRITICAL,0.0,2.115317646606349,1,0,0.83,4,1,14,4.639898142857143,4,1,0,4,1,0.8865,1
3ff8f8a7-65be-4afd-9280-0d88fa1464a6,2025-06-28 04:36:14.289629,INV-wJ3032,20879421664,92154668512,Tiruppur,2601,strategize global channels products,3249.65,KG,14767.87,324.96,324.96,324.96,0.1,0.1,PK,0.9,INITP6,0,0,CAD,Punjab National Bank,245088,0.0,45.444537,0,0,0,4,1,17,3,2190,0,1.298364986205215,round_tripping,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin', 'off_hours_filing_2am_4am']",3,0.75,CRITICAL,0.0,0.0220045273948101,1,0,0.75,3,1,8,330.06623615084527,4,1,0,4,1,0.8824,1
100c9fc2-fa1c-460a-8c63-0c08e42df792,2024-05-09 18:56:23.408169,INV-Ks7780,55508902781,40525282961,Virudhunagar,7108,aggregate plug-and-play bandwidth products,4316.08,NOS,13319.99,228895170.86,228895170.86,228895170.86,53033.0885,53033.0885,MM,0.85,INNSA1,0,0,DP,Canara Bank,549913,0.0,5.8e-05,0,0,0,4,0,2,2,4015,0,0.8702077118327795,round_tripping,1,"['sanctioned_or_high_risk_origin', 'filing_just_before_gst_deadline', 'risky_payment_terms_high_risk_origin']",3,0.8,CRITICAL,0.0,17184.335036498953,1,0,0.8,3,1,17,56282.944510265486,18,0,0,4,1,0.8799,1
4317e7e0-3cd2-4ef0-8b83-3c7c6b9943c3,2024-10-17 03:59:28.650326,INV-EK6457,46983407990,19274353806,Vellore,3004,maximize dot-com web-readiness products,4598.61,MTR,6221.49,32000.0,117297.18,117297.18,6.8557,25.5071,CN,0.1,INNSA1,0,0,DP,Indian Overseas Bank,55346,-73.12,0.197339,1,0,0,4,1,6,3,2555,0,2.132357450059561,under_invoicing,1,"['under_invoicing', 'round_number_invoice', 'off_hours_filing_2am_4am']",3,0.6,CRITICAL,-0.7312238553187153,5.143462417339984,0,0,0.6,3,1,10,26.046020389805097,3,1,0,4,1,0.8799,1
d5a90b7a-e529-4b08-9f1d-37712c490cbf,2025-05-04 12:41:47.639916,INV-hV4201,55908094270,54128129809,Tiruchirappalli,2601,integrate plug-and-play models products,814.73,NOS,2388.98,0.0,128.86,128.86,0.2482,0.1582,JP,0.1,INNSA1,0,0,LC,Punjab National Bank,49053,56.92,11.814772,1,0,0,4,0,3,0,2555,0,1.4583809785178856,over_invoicing,1,"['over_invoicing', 'abnormal_weight_value_ratio', 'round_number_invoice']",3,0.6,CRITICAL,0.5689001264222503,0.0,0,0,0.6,3,1,12,330.06623615084527,12,0,0,4,1,0.8799,1
8428f4fb-0ba2-44a5-8774-9115086b9854,2024-08-18 10:57:54.573183,INV-ap6192,91291856650,18011526460,Krishnagiri,2601,various items,5715.3,KG,17734.47,476.43,1005.48,1005.48,0.0834,0.1759,HK,0.45,INNSA1,0,1,DP,Union Bank of India,762509,-52.62,37.223526,0,0,0,2,0,7,4,4380,0,2.78951429924402,misdescription,1,"['abnormal_weight_value_ratio', 'transshipment_risk', 'vague_goods_description']",3,0.6,CRITICAL,-0.5258669698692439,0.0268646314196666,0,0,0.6,3,1,13,330.06623615084527,10,0,0,2,1,0.8799,1
170b2e1a-ccaa-4875-8c02-5945d5d35334,2025-07-05 11:33:17.887183,INV-xu9096,80374735496,66017135510,Chennai,6110,unleash seamless functionalities products,846.16,PCS,3182.73,5773.96,3786.28,3786.28,6.8237,4.4747,AE,0.5,INNSA1,0,0,TT,Bank of Baroda,913154,52.5,0.551222,0,0,0,4,0,2,5,2920,0,1.3452491470863277,over_invoicing,1,"['abnormal_weight_value_ratio', 'elevated_risk_origin', 'filing_just_before_gst_deadline']",3,0.6,CRITICAL,0.5249513933895008,1.8141532577962465,0,0,0.6,3,1,11,5.519295800933127,11,0,0,4,1,0.8798,1
b3a7e01b-efb6-4817-a66d-490a0760031f,2024-11-30 11:00:48.009829,INV-vX7322,78937306018,68282789056,Krishnagiri,7204,envisioneer efficient paradigms products,4403.85,NOS,21505.93,513.29,1145.09,1145.09,0.1166,0.26,KP,1.0,INNSA1,0,0,TT,HDFC Bank,950849,-55.17,41.898003,0,0,0,4,0,19,5,1460,0,2.837403544323202,under_invoicing,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",2,0.6,CRITICAL,-0.5515384615384616,0.0238673705334357,1,0,0.6,2,1,16,292.0691933518005,11,0,0,4,1,0.8798,1
021ed4f6-42a5-41f5-a5b5-98f679e1e3c0,2024-08-02 07:37:03.278345,INV-fX4507,17758924857,74651464145,Kancheepuram,7108,grow visionary eyeballs products,4857.39,MTR,10277.01,138037384.47,279449623.08,279449623.08,28418.0005,57530.7883,SY,0.95,INNSA1,0,0,DA,City Union Bank,5497,-50.6,7.4e-05,0,0,0,4,0,5,1,3285,0,1.0860319234830136,under_invoicing,1,"['sanctioned_or_high_risk_origin', 'risky_payment_terms_high_risk_origin']",2,0.6,CRITICAL,-0.5060383954446875,13431.667815499675,1,0,0.6,2,1,10,56282.944510265486,7,0,0,4,1,0.8797,1
e086f648-69ee-42f2-ae4a-eb6584e3f3f3,2025-02-20 02:50:38.971238,INV-oT8326,11122410808,91291856650,Perambalur,8542,matrix dynamic models products,7075.38,PCS,8888.9,281000.0,952963.68,952963.68,39.7704,134.6873,US,0.1,INNSA1,0,0,LC,Indian Bank,988044,-70.47,0.031589,1,0,0,4,1,9,2,1460,0,2.7762211086145485,under_invoicing,1,"['under_invoicing', 'round_number_invoice', 'off_hours_filing_2am_4am']",3,0.6,CRITICAL,-0.7047204896081516,31.612460480868,0,0,0.6,3,1,11,156.68826228070176,2,1,0,4,1,0.8797,1
4e8eec76-17b7-482c-9f9e-2200fd44f426,2026-04-15 02:54:46.444065,INV-ni6722-DUP,99859630534,18766903630,Tiruchirappalli,8517,monetize user-centric info-mediaries products,9147.9,LTR,18502.12,385578.58,385578.58,385578.58,42.1494,42.1494,BD,0.35,INNSA1,0,0,DP,ICICI Bank,937199,0.0,0.047985,0,0,1,4,1,4,3,2555,0,0.8504282137520792,duplicate_invoice,1,"['duplicate_invoice', 'off_hours_filing_2am_4am']",2,0.6,CRITICAL,0.0,20.83969728761679,0,0,0.6,2,1,9,45.89814960254372,2,1,0,4,1,0.8797,1
eda927fd-ac01-4be7-b4f2-4274e9dad579,2025-05-02 04:48:35.647238,INV-EK2590,71657437932,62299548795,Madurai,6403,orchestrate cutting-edge architectures products,1581.07,KG,1406.92,5000.0,14854.82,14854.82,3.2699,9.3954,VN,0.4,INMAA4,0,0,DP,Axis Bank,44733,-65.2,0.272133,1,0,0,4,1,5,5,5110,0,1.2321243795080417,under_invoicing,1,"['under_invoicing', 'round_number_invoice', 'off_hours_filing_2am_4am']",3,0.6,CRITICAL,-0.6519679843327586,3.553862335062503,0,0,0.6,3,1,10,8.799764102564103,4,1,0,4,1,0.8797,1
8f9d52fe-4507-43e4-ad03-217ff45583eb,2025-05-09 11:26:09.674438,INV-CM9318,76058944257,12969089526,Sivaganga,2709,synergize innovative convergence products,2426.36,NOS,4029.7,3000.0,1647.22,1647.22,1.171,0.6789,HK,0.45,INNSA1,0,0,LC,Axis Bank,494512,72.49,1.418231,1,0,0,4,0,2,3,4015,0,1.01920454379669,over_invoicing,1,"['over_invoicing', 'round_number_invoice', 'filing_just_before_gst_deadline']",3,0.6,CRITICAL,0.7248490204742969,0.7444722930380743,0,0,0.6,3,1,11,0.5850142156862745,11,0,0,4,1,0.8797,1
bead3e5a-da9c-4f0b-954c-e6758aa3dbc4,2025-11-02 18:06:13.900510,INV-Ck0176,11122410808,42248811073,Perambalur,8471,unleash B2C models products,3383.78,MTR,5366.67,137000.0,343274.67,343274.67,40.3595,101.447,SG,0.1,INNSA1,0,1,DA,Indian Bank,988044,-60.22,0.039297,1,0,0,4,0,5,1,1460,0,2.7762211086145485,under_invoicing,1,"['under_invoicing', 'transshipment_risk', 'round_number_invoice']",3,0.6,CRITICAL,-0.6021617199128609,25.52793444994234,0,0,0.6,3,1,11,89.52264506828529,18,0,0,4,1,0.8797,1
1b3f0720-9edd-44db-a307-9d913af6ea85,2025-07-17 04:17:31.177319,INV-zH6085,42816441049,23051629300,Tiruppur,7108,strategize visionary web-readiness products,9005.73,MTR,12297.41,105905000.0,428030440.64,428030440.64,11759.7167,47528.6824,BD,0.35,INITP6,0,0,TT,ICICI Bank,528856,-75.26,0.000116,1,0,0,4,1,6,1,3285,0,2.80760278312807,under_invoicing,1,"['under_invoicing', 'round_number_invoice', 'off_hours_filing_2am_4am']",3,0.6,CRITICAL,-0.7525764210959907,8611.97601701399,0,0,0.6,3,1,15,56282.944510265486,4,1,0,4,1,0.8795,1
414d0f77-8858-4c15-bff4-788b6af353a2,2024-07-16 07:55:06.270032,INV-PW9698,50982704824,96537084059,Ranipet,8703,evolve customized e-business products,9011.55,PCS,8735.64,21143000.0,58619699.3,58619699.3,2346.2186,6504.9533,HK,0.45,INNSA1,0,1,TT,Bank of Baroda,23724,-63.93,0.000413,1,0,0,4,0,5,2,4745,0,1.188478509520699,under_invoicing,1,"['under_invoicing', 'transshipment_risk', 'round_number_invoice']",3,0.6,CRITICAL,-0.6393181485253706,2420.31493944115,0,0,0.6,3,1,15,12530.334875422426,7,0,0,4,1,0.8794,1
d430f736-4ed1-4948-8f01-a5022386e134,2024-06-15 12:30:17.614745,INV-hv4556,93467705490,39154635160,Virudhunagar,901,incubate seamless synergies products,2785.62,LTR,11363.75,5860.66,11823.23,11823.23,2.1039,4.2444,KP,1.0,INNSA1,0,0,LC,Indian Bank,999944,-50.43,1.938986,0,0,0,4,0,4,5,4015,0,1.496164934405705,under_invoicing,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",2,0.6,CRITICAL,-0.5043115634718688,0.5157329226253892,1,0,0.6,2,1,12,3.434009365558912,12,0,0,4,1,0.8794,1
b2955ea0-2403-4574-ac02-59d49fec53b7,2024-04-21 18:03:44.896355,INV-mH6415,94758274910,80563442255,Krishnagiri,6204,iterate world-class applications products,1004.3,LTR,2848.11,2345.14,4877.28,4877.28,2.3351,4.8564,IR,0.98,INNSA1,0,0,CAD,Indian Overseas Bank,598745,-51.92,1.214472,0,0,0,4,0,10,2,4015,0,1.3056062712517378,under_invoicing,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",2,0.6,CRITICAL,-0.519170579029734,0.8234021857219692,1,0,0.6,2,1,12,4.639898142857143,18,0,0,4,1,0.8794,1
69267006-7eb3-4f7c-9e6e-13ecfd7a0beb,2025-05-02 04:02:39.781717,INV-OW6038,74939127407,62738732605,Namakkal,2601,various items,2654.4,NOS,11036.68,419.8,734.69,734.69,0.1582,0.2768,HK,0.45,INNSA1,0,0,TT,Punjab National Bank,336297,-42.86,26.290328,0,0,0,2,1,5,4,2920,0,1.5300137254070394,misdescription,1,"['abnormal_weight_value_ratio', 'vague_goods_description', 'off_hours_filing_2am_4am']",3,0.6,CRITICAL,-0.4284682080924855,0.03803680091857,0,0,0.6,3,1,18,330.06623615084527,4,1,0,2,1,0.8793,1
83938ee4-fd91-4d6e-bbef-c4f87f744eff,2025-11-28 03:41:52.872784,INV-Oe9712-DUP,80117592092,77135955170,Sivaganga,6110,iterate value-added action-items products,7341.53,LTR,15948.64,38391.21,38391.21,38391.21,5.2293,5.2293,LK,0.1,INNSA1,0,0,LC,Union Bank of India,500582,0.0,0.415424,0,0,1,4,1,17,3,730,0,2.1682473484545186,duplicate_invoice,1,"['duplicate_invoice', 'off_hours_filing_2am_4am']",2,0.6,CRITICAL,0.0,2.407177665154698,0,0,0.6,2,1,14,5.519295800933127,3,1,0,4,1,0.8793,1
5d967f6a-dd97-4074-bb86-3e914938faf5,2024-04-28 07:31:30.048554,INV-qH7722,73759665413,27065853927,Perambalur,6110,repurpose wireless e-tailers products,1324.65,KG,5277.34,3600.24,7738.95,7738.95,2.7179,5.8423,KP,1.0,INNSA1,0,0,TT,Indian Overseas Bank,723496,-53.48,1.465829,0,0,0,4,0,17,3,2920,0,2.0587541103886084,under_invoicing,1,"['abnormal_weight_value_ratio', 'sanctioned_or_high_risk_origin']",2,0.6,CRITICAL,-0.5347893808945107,0.6822073240150894,1,0,0.6,2,1,11,5.519295800933127,7,0,0,4,1,0.8791,1
a5e886f6-7516-4b97-8532-ab3fbfeb4418,2025-12-27 08:36:38.476795,INV-il7463,73585822081,38752096569,Namakkal,901,utilize customized models products,3412.93,PCS,12652.61,5722.65,12524.79,12524.79,1.6768,3.6698,NG,0.7,INNSA1,0,0,DP,Union Bank of India,244821,-54.31,2.210971,0,0,0,4,0,16,5,1460,0,2.31446553405716,under_invoicing,1,"['abnormal_weight_value_ratio', 'elevated_risk_origin', 'risky_payment_terms_high_risk_origin']",3,0.6,CRITICAL,-0.5430813668319799,0.4522900808250399,0,0,0.6,3,1,12,3.434009365558912,8,0,0,4,1,0.8791,1
