txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,bol_weight,bol_number,packing_list,letter_of_credit,port_arrival_record,transit_port,abnormal_route_flag,further_shipment_records,transshipment_count,shared_address_flag,related_party_flag,repeat_shipment_count_30d,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud
36cb2e29-fbce-4b9e-92fa-2c8030ef6b89,2024-10-10 07:39:46,INV-RX9443,79035789713,32253202126,Dindigul,8542,Advanced intermediate approach goods,892.55,LTR,3902.72,155073.18,155073.18,155073.18,173.7416,173.7416,JP,0.1,INNSA1,0,0,3902.72,BOL-4610uzGM,True,True,True,,0,0,3,0,0,2,TT,ICICI Bank,057865,0.0,0.025167,0,0,0,4,0,1,1,4015.0,0,1.5389225358531364,clean,0
8b6df1d9-bbca-4ed3-a6fd-d5fe3e3f60f1,2024-06-01 00:54:02,INV-hE9111,16573870511,16197815292,Vellore,7204,Adaptive mobile benchmark goods,3230.84,MTR,9553.63,711.28,711.28,711.28,0.2202,0.2202,CN,0.1,INNSA1,0,0,9553.63,BOL-6160UESs,True,True,True,,0,1,3,0,0,2,LC,Indian Bank,392775,0.0,13.431638,0,0,0,4,0,6,7,5110.0,0,0.9354386235651229,clean,0
a3b08c32-b80b-444d-b035-0212a2f5015f,2025-08-08 08:55:50,INV-ix4677,12333828643,44151690258,Chennai,2709,Fundamental 4thgeneration standardization goods,8365.37,LTR,30509.71,5090.01,5090.01,5090.01,0.6085,0.6085,SY,0.95,INNSA1,0,0,30509.71,BOL-7386WiAI,True,True,True,,0,1,1,0,0,1,DA,ICICI Bank,666747,0.0,5.994035,0,0,0,4,0,1,5,4745.0,0,2.5535665852997016,clean,0
2414fce3-64eb-45d8-b766-a4ea2119cf6c,2025-03-09 17:54:07,INV-fu2666,47645231736,14783688301,Namakkal,7108,Mandatory incremental Graphical User Interface goods,1716.07,NOS,2996.27,96424316.17,96424316.17,96424316.17,56189.1477,56189.1477,VN,0.4,INNSA1,0,0,2996.27,BOL-4461winK,True,True,True,,0,1,2,0,0,1,LC,Bank of Baroda,185579,0.0,3.1e-05,0,0,0,6,0,2,9,3650.0,0,0.9814805250877194,clean,0
44e3a6dd-387c-49de-902f-928ec66299e3,2026-03-15 22:25:42,INV-mp9648,69791909643,86623814626,Thanjavur,8703,Sharable grid-enabled standardization goods,8846.28,KG,34738.28,118884002.28,118884002.28,118884002.28,13438.876,13438.876,AE,0.5,INNSA1,0,0,34738.28,BOL-6045PfZJ,True,True,True,AE,0,1,0,0,0,2,DP,ICICI Bank,854197,0.0,0.000292,0,0,0,4,0,4,1,3650.0,0,0.7967003948080065,clean,0
76da2696-1ccb-4b40-a068-c9f77736264f,2025-02-24 12:20:12,INV-ge0325,89949603349,33187636054,Dharmapuri,8471,Fully-configurable motivating structure goods,1842.65,MTR,8502.75,140693.8,140693.8,140693.8,76.354,76.354,LK,0.1,INNSA1,0,0,8502.75,BOL-8684nKMB,True,True,True,,0,1,3,0,0,2,LC,City Union Bank,812377,0.0,0.060434,0,0,0,4,0,13,1,3650.0,0,2.654588761536541,clean,0
336fb311-e56b-4ee2-b44b-fed92d8683d4,2025-09-17 00:16:42,INV-Jz6039,70883784106,17143028731,Tiruchirappalli,0901,Synergistic well-modulated Local Area Network goods,1047.74,LTR,2322.62,3547.02,3547.02,3547.02,3.3854,3.3854,SY,0.95,INNSA1,0,0,2322.62,BOL-4942uCwy,True,True,True,,0,1,0,0,0,1,CAD,Punjab National Bank,587690,0.0,0.65481,0,0,0,6,0,6,3,3650.0,0,2.299857393945695,clean,0
71eb9d2b-5874-42ae-aa9e-bf0c2b9890cb,2026-01-22 18:20:10,INV-kU7226,22942820230,63897469913,Vellore,3004,Operative methodical hierarchy goods,8188.01,NOS,9930.87,143953.49,143953.49,143953.49,17.581,17.581,US,0.1,INNSA1,0,0,9930.87,BOL-2964afOS,True,True,True,,0,0,4,0,0,1,CAD,Bank of Baroda,668125,0.0,0.068987,0,0,0,4,0,11,1,2190.0,0,2.9995612455194487,clean,0
4b35a4c1-8f41-4138-a224-c5793516c421,2026-01-23 04:33:43,INV-Ls6040,41979832094,72509748847,Krishnagiri,3004,Vision-oriented analyzing benchmark goods,7189.8,MTR,3649.86,253853.62,253853.62,253853.62,35.3075,35.3075,CN,0.1,INNSA1,0,0,3649.86,BOL-0614aQIZ,True,True,True,,0,1,1,0,0,2,LC,Indian Bank,576099,0.0,0.014378,0,0,0,4,1,12,2,4745.0,0,2.6021922693659203,clean,0
ba9ca389-fa7f-4c74-9f77-ab1e5297cfd3,2025-12-19 00:40:47,INV-hM6205,37279866499,63062081049,Tiruchirappalli,6403,Customer-focused multi-state contingency goods,3925.57,PCS,2344.47,28387.57,28387.57,28387.57,7.2315,7.2315,SY,0.95,INNSA1,0,0,2344.47,BOL-7515UpjE,True,True,True,,0,1,2,0,0,0,LC,Canara Bank,218868,0.0,0.082588,0,0,0,4,0,8,2,1460.0,0,1.3518152770799376,clean,0
4290d6f9-1e3b-489d-9004-9d727802618a,2026-01-21 17:10:51,INV-Ab4037,31822541259,48006938853,Perambalur,8471,Open-source even-keeled alliance goods,5220.0,KG,23812.77,561551.24,561551.24,561551.24,107.5769,107.5769,CN,0.1,INNSA1,0,0,23812.77,BOL-0594iOJN,True,True,True,,0,1,4,0,0,0,DP,Punjab National Bank,565441,0.0,0.042405,0,0,0,4,0,10,5,2190.0,0,1.5275285114944135,clean,0
117df961-0a6d-476c-9ba4-7193c7dbb63c,2024-10-08 06:27:28,INV-Jq4046,82401049281,12333828643,Thoothukudi,8542,Cloned disintermediate approach goods,4448.46,KG,8040.67,625701.72,625701.72,625701.72,140.6557,140.6557,PK,0.9,INTUT1,1,0,8040.67,BOL-4354Lckm,True,True,True,,0,1,3,0,0,2,TT,City Union Bank,777540,0.0,0.012851,0,0,0,4,0,1,6,4015.0,0,2.8039451553307546,clean,0
61afa516-31a1-46ac-bc15-0334a53e340e,2025-05-14 11:19:17,INV-fU4777,29652449322,93687038155,Dharmapuri,8542,Compatible actuating info-mediaries goods,4712.99,LTR,3193.76,745029.37,745029.37,745029.37,158.08,158.08,KP,1.0,INNSA1,0,0,3193.76,BOL-7858uSnK,True,True,True,,0,1,1,0,0,0,CAD,Axis Bank,400968,0.0,0.004287,0,0,0,4,0,3,7,5110.0,0,2.048492994580349,clean,0
fb1d4bb9-b5bc-41e0-a479-543ec8b7dbc8,2026-03-28 07:54:07,INV-eH1203,38582260988,20646622871,Krishnagiri,2601,Inverse system-worthy adapter goods,6207.08,NOS,11829.33,652.68,652.68,652.68,0.1052,0.1052,MM,0.85,INNSA1,0,0,11829.33,BOL-7383oryf,True,True,True,,0,1,0,0,0,2,DP,ICICI Bank,614378,0.0,18.124211,0,0,0,4,0,17,6,4015.0,0,2.59076777468944,clean,0
d4f6ddf7-c87a-409b-b05c-8e37d5dfd34d,2025-10-06 01:50:41,INV-JY2102,65625448273,85534465905,Tirunelveli,3004,mixed goods,1193.36,KG,0.0,20134.38,20134.38,20134.38,16.872,16.872,IR,0.98,INNSA1,0,0,0.0,,,True,,,0,1,0,0,0,0,CAD,Indian Bank,930637,0.0,0.0,0,1,0,2,0,1,2,4380.0,0,2.678156972854562,ghost_shipment,1
777d8040-f432-47b6-9979-36c043ce0515,2025-01-17 21:16:39,INV-aF6144,97425261672,56008728026,Krishnagiri,6204,Centralized actuating orchestration goods,6824.79,MTR,30831.21,16422.4,16422.4,16422.4,2.4063,2.4063,MM,0.85,INNSA1,0,0,30831.21,BOL-4591Mmnd,True,True,True,,0,1,4,0,0,0,DA,ICICI Bank,907250,0.0,1.877388,0,0,0,4,0,6,1,5110.0,0,0.7056592313930287,clean,0
d910435e-ecb1-40d2-a55a-ddcb94cb4f7b,2025-07-06 21:05:32,INV-LO7510,46417817098,41067936707,Madurai,0803,mixed goods,8545.33,KG,0.0,2516.32,2516.32,2516.32,0.2945,0.2945,SY,0.95,INMAA4,0,0,0.0,,,True,,,0,1,3,0,0,1,TT,Union Bank of India,989184,0.0,0.0,0,1,0,2,0,1,2,0.0,0,2.9231557580062772,ghost_shipment,1
04b25216-7264-4c7e-acdb-06c85b1e3523,2024-11-01 02:02:46,INV-SD8703,74651464145,89355542271,Kancheepuram,0803,Ergonomic dynamic alliance goods,4328.52,NOS,17355.21,1591.2,1591.2,1591.2,0.3676,0.3676,PK,0.9,INNSA1,0,0,17355.21,BOL-9808spnQ,True,True,True,,0,1,2,0,0,0,TT,Union Bank of India,823625,0.0,10.906985,0,0,0,4,1,6,1,2920.0,0,2.5699388242451393,clean,0
5be86e73-b067-409e-89d1-df94f4cdbb9c,2025-01-16 12:46:37,INV-DE1031,47192321338,16477104838,Sivaganga,2601,Reduced multi-state methodology goods,3447.18,NOS,12190.73,435.57,435.57,435.57,0.1264,0.1264,GB,0.1,INNSA1,0,0,12190.73,BOL-3914jufG,True,True,True,,0,1,0,0,0,1,CAD,Federal Bank,850863,0.0,27.987798,0,0,0,4,0,5,4,4015.0,0,1.1957597833193239,clean,0
44c4f45f-b388-4fdd-b832-749a8d8bcaa1,2024-07-03 15:29:58,INV-Oj6363,25181664941,97092476741,Sivaganga,6403,Stand-alone regional instruction set goods,6925.15,NOS,4151.35,72857.83,72857.83,72857.83,10.5208,10.5208,NG,0.7,INNSA1,0,0,4151.35,BOL-7473zjsz,True,True,True,,0,0,3,0,0,0,TT,Axis Bank,233976,0.0,0.056979,0,0,0,5,0,4,7,4015.0,0,1.5484288101326174,clean,0
8c1dc196-6368-4c46-a1fb-8c59b4322fc2,2024-11-11 14:57:52,INV-cA0964,25787029946,50053358141,Tiruppur,2601,Seamless impactful task-force goods,2017.14,NOS,5521.74,215.08,215.08,215.08,0.1066,0.1066,MM,0.85,INITP6,0,0,5521.74,BOL-6007qpom,True,True,True,,0,1,0,0,0,0,DP,City Union Bank,663045,0.0,25.672755,0,0,0,4,0,0,2,1095.0,0,1.030860605094272,clean,0
7e3fe0f6-cce1-404d-af4b-9f2abfc1c02a,2024-10-27 03:43:27,INV-Nj6405,89355542271,46378568671,Virudhunagar,3004,Multi-layered fresh-thinking frame goods,1204.18,KG,5615.2,21608.14,21608.14,21608.14,17.9443,17.9443,MM,0.85,INNSA1,0,0,5615.2,BOL-4815uPkF,True,True,True,,0,1,4,0,0,0,LC,HDFC Bank,249259,0.0,0.259865,0,0,0,4,1,16,2,0.0,0,0.9576945770034783,clean,0
93c6b936-c1b6-4ee5-84fa-cc684e9f8729,2024-09-20 01:43:20,INV-oP6461,80094394336,64859926023,Madurai,7204,Decentralized multimedia project goods,7777.46,NOS,11740.66,1150.01,1150.01,1150.01,0.1479,0.1479,NG,0.7,INMAA4,0,0,11740.66,BOL-7710KXdq,True,,True,,0,1,0,0,0,1,DA,Canara Bank,344099,0.0,10.209195,0,0,0,4,0,9,1,1095.0,0,0.5407033637087172,clean,0
6cc9f9aa-3bac-425b-b525-278678c4c3cf,2025-05-18 19:43:15,INV-Cw3854,84444049894,86623814626,Madurai,8703,Horizontal contextually-based contingency goods,1912.17,PCS,7457.06,25699881.79,25699881.79,25699881.79,13440.1909,13440.1909,SG,0.1,INMAA4,0,0,7457.06,BOL-7779Aeps,True,True,True,HK,0,0,0,0,0,2,TT,Union Bank of India,209320,0.0,0.00029,0,0,0,4,0,7,2,4380.0,0,0.8552623198789905,clean,0
fd8db5e3-d673-4c6b-bf24-aef1bb3c339c,2025-05-27 03:09:31,INV-xD9063,33409236395,16528075872,Chennai,6110,Function-based directional open architecture goods,7745.55,PCS,30293.88,56347.23,56347.23,56347.23,7.2748,7.2748,KP,1.0,INNSA1,0,0,30293.88,BOL-6346eXSb,True,,True,,0,1,4,0,0,1,TT,Union Bank of India,767258,0.0,0.537628,0,0,0,5,1,16,5,3285.0,0,2.663265339223693,clean,0
6735b2ff-bbcb-46fe-bfce-063ce6d4a4ad,2024-09-21 21:05:40,INV-Fm6854,36713741507,34157656175,Tirunelveli,8542,leverage cutting-edge synergies products,8339.47,NOS,30015.03,3495636.68,1673341.81,1673341.81,419.1676,200.6532,CN,0.1,INNSA1,0,0,30015.03,BOL-1082diEd,True,True,True,,0,1,2,0,0,2,DA,Axis Bank,494221,108.9,0.008586,0,0,0,4,0,10,3,730.0,0,1.6461312095662937,over_invoicing,1
32ee2f55-8a33-4be3-83a3-3807119d7250,2025-11-26 01:19:17,INV-rG9365,72731283069,85031861987,Thoothukudi,6204,Multi-channeled interactive customer loyalty goods,2836.7,NOS,12825.97,15181.78,15181.78,15181.78,5.3519,5.3519,US,0.1,INTUT1,0,0,12825.97,BOL-1293berk,True,True,True,,0,1,0,0,0,0,LC,Canara Bank,047922,0.0,0.844827,0,0,0,5,0,15,1,365.0,0,0.7775765282377681,clean,0
2467a4ab-27b9-4d8b-913a-acc5ee2fec2e,2025-07-21 12:42:47,INV-Kk9905,90464571154,49626335005,Kancheepuram,2709,Automated system-worthy groupware goods,8044.35,PCS,25740.14,4938.06,4938.06,4938.06,0.6139,0.6139,GB,0.1,INNSA1,0,0,25740.14,BOL-8077aIXh,True,True,True,,0,0,3,0,0,1,LC,ICICI Bank,784308,0.0,5.212602,0,0,0,4,0,10,4,365.0,0,1.4516433449888646,clean,0
bda5f883-7b59-48e9-a711-97e0c9d33c9b,2024-10-30 20:29:55,INV-Ip9248,63303775178,38851791742,Madurai,3004,Organized object-oriented emulation goods,2150.4,PCS,2940.24,82964.64,82964.64,82964.64,38.581,38.581,VN,0.4,INMAA4,0,0,2940.24,BOL-7188sSAh,True,True,True,,0,1,3,0,0,0,TT,City Union Bank,644238,0.0,0.03544,0,0,0,4,0,19,8,1460.0,0,2.8131023037794627,clean,0
a1a1bf19-c268-4cca-8e6b-324e3f262c57,2026-04-13 14:44:42,INV-Ge2481,70883784106,47688098450,Tiruchirappalli,0803,Grass-roots heuristic framework goods,6847.86,PCS,21288.23,2966.55,2966.55,2966.55,0.4332,0.4332,NG,0.7,INNSA1,0,0,21288.23,BOL-9588RXzC,True,True,True,,0,1,2,0,0,2,TT,Punjab National Bank,587690,0.0,7.176089,0,0,0,4,0,2,2,3650.0,0,2.299857393945695,clean,0
05f37592-67ec-4c15-bc0b-4985f69574a8,2024-05-06 22:46:48,INV-tG5551,79035789713,99299863265,Dindigul,7204,Business-focused client-server moderator goods,4796.72,LTR,18630.81,1210.24,1210.24,1210.24,0.2523,0.2523,CN,0.1,INNSA1,0,0,18630.81,BOL-0672YULm,True,True,True,,0,1,0,0,0,0,LC,ICICI Bank,057865,0.0,15.394274,0,0,0,4,0,1,1,4015.0,0,1.5389225358531364,clean,0
589b80e2-0180-423f-8cb2-b62a77cfcc07,2024-05-24 10:51:31,INV-Zs7098,86849625133,61932025601,Tirunelveli,2601,Implemented transitional installation goods,4819.46,PCS,12974.98,531.96,531.96,531.96,0.1104,0.1104,LK,0.1,INNSA1,0,0,12974.98,BOL-4528uwia,True,True,True,,0,1,2,0,0,2,TT,HDFC Bank,089028,0.0,24.391098,0,0,0,4,0,13,5,730.0,0,1.5333754658400671,clean,0
c8c361aa-8c5a-4876-b80a-252790f4c04e,2025-09-24 04:59:13,INV-Wm9865,42117773685,49397528964,Salem,5201,Optional system-worthy function goods,9227.64,KG,8305.93,11582.38,11582.38,11582.38,1.2552,1.2552,AE,0.5,INNSA1,0,1,8305.93,BOL-3625vHwo,True,True,True,AE,0,1,2,0,0,1,DP,Indian Bank,346847,0.0,0.717118,0,0,0,4,1,13,1,3285.0,0,1.7461601398341329,clean,0
ed28e691-bf0f-47c0-9b38-591d3b4aa7be,2025-08-06 00:18:47,INV-Wh6072,90003845078,52136650849,Perambalur,2709,Robust responsive time-frame goods,9057.75,MTR,33134.77,4362.35,4362.35,4362.35,0.4816,0.4816,DE,0.1,INNSA1,0,0,33134.77,BOL-1194QfGK,True,True,True,,0,1,2,0,0,0,DP,Federal Bank,135519,0.0,7.595627,0,0,0,4,0,1,4,730.0,0,0.8410370137771324,clean,0
f81c98e0-0621-4898-9d1a-7eef6bdf7f31,2025-12-08 02:17:25,INV-fX9312,90464571154,51311914478,Kancheepuram,2709,Reduced incremental info-mediaries goods,4911.15,PCS,7267.99,2696.64,2696.64,2696.64,0.5491,0.5491,KP,1.0,INNSA1,0,0,7267.99,BOL-6453KMOg,True,True,True,,0,1,3,0,0,1,DA,ICICI Bank,784308,0.0,2.695206,0,0,0,4,1,1,2,365.0,0,1.4516433449888646,clean,0
72f757c6-a458-4c69-b052-e723631d56cc,2025-05-30 22:39:05,INV-Bl0664,24381168917,37583784504,Vellore,8542,Cloned bottom-line installation goods,7753.4,KG,21089.18,1181861.08,1181861.08,1181861.08,152.4314,152.4314,DE,0.1,INNSA1,0,0,21089.18,BOL-5476oetk,True,True,True,,0,1,4,0,0,0,DP,City Union Bank,745591,0.0,0.017844,0,0,0,4,0,19,1,1825.0,0,2.095248636361361,clean,0
3241ff2a-376b-4d61-af80-df22162fe52f,2024-12-08 18:13:00,INV-to7671,65625448273,23129249220,Tirunelveli,2601,Secured real-time customer loyalty goods,6575.27,NOS,4910.41,1169.01,1169.01,1169.01,0.1778,0.1778,IR,0.98,INNSA1,0,0,4910.41,BOL-1853MiwQ,True,True,True,,0,1,1,0,0,1,LC,Indian Bank,930637,0.0,4.200498,0,0,0,5,0,1,1,4380.0,0,2.678156972854562,clean,0
d4b561b3-51c6-4d89-bedd-e60d5ee2989a,2024-12-22 07:19:21,INV-nP4864,82189170386,26588301355,Vellore,6110,Advanced incremental help-desk goods,6721.93,PCS,33592.15,35773.56,35773.56,35773.56,5.3219,5.3219,MM,0.85,INNSA1,0,0,33592.15,BOL-1206CgFL,True,True,True,,0,0,1,0,0,1,DA,Axis Bank,286563,0.0,0.939022,0,0,0,4,0,11,3,4015.0,0,2.079432993434396,clean,0
bbc6b7cf-dc18-4363-8219-733eadceb781,2025-07-24 14:17:59,INV-mb6153,80683822741,84159537279,Vellore,7204,Networked scalable projection goods,2884.81,PCS,9964.65,804.7,804.7,804.7,0.2789,0.2789,SY,0.95,INNSA1,0,0,9964.65,BOL-5111dKBM,True,True,True,,0,1,1,0,0,0,DP,ICICI Bank,169943,0.0,12.383124,0,0,0,4,0,13,8,0.0,0,2.6046343045889717,clean,0
2f85b126-09ee-4f75-942a-caf2f81d6f42,2024-06-29 14:40:21,INV-Un4440,27698607287,51855282703,Madurai,5201,Up-sized context-sensitive implementation goods,3813.33,PCS,5386.76,6200.36,6200.36,6200.36,1.626,1.626,BD,0.35,INMAA4,0,0,5386.76,BOL-5571MpBP,True,True,True,,0,1,2,0,0,2,DP,Indian Overseas Bank,679192,0.0,0.868782,0,0,0,4,0,18,6,2920.0,0,0.5101529543537231,clean,0
9473783f-6b48-41e6-897e-368d84a93e53,2026-01-23 02:05:57,INV-Xy6185,95912174060,58489444452,Perambalur,6110,Synergistic methodical Local Area Network goods,8935.86,MTR,24825.05,42288.82,42288.82,42288.82,4.7325,4.7325,JP,0.1,INNSA1,0,0,24825.05,BOL-5863qFnl,True,True,True,,0,1,0,0,0,0,DP,Punjab National Bank,671405,0.0,0.587036,0,0,0,6,1,12,4,4015.0,0,0.6737275829478246,clean,0
a2eb14ea-7380-49b4-b022-7fa6b56b6712,2025-02-11 17:39:12,INV-fz9296,27698607287,73848908133,Madurai,2709,Automated directional adapter goods,7349.79,PCS,9443.62,3065.59,3065.59,3065.59,0.4171,0.4171,IR,0.98,INMAA4,0,0,9443.62,BOL-9687eePm,True,True,True,,0,1,3,0,0,1,DP,Indian Overseas Bank,679192,0.0,3.080518,0,0,0,4,0,0,3,2920.0,0,0.5101529543537231,clean,0
e740da5f-8cfd-4d33-be2c-089f9282f3a7,2025-01-16 20:03:56,INV-Tr1970,16879511177,14327118277,Tiruppur,8542,Extended demand-driven software goods,6189.12,LTR,12862.35,744593.29,744593.29,744593.29,120.3069,120.3069,IR,0.98,INITP6,0,0,12862.35,BOL-8908cSqV,True,True,True,,0,0,2,0,0,1,DP,Indian Bank,776103,0.0,0.017274,0,0,0,4,0,5,7,4380.0,0,2.497467184744677,clean,0
eb8a3cb9-4354-4157-9af9-1721c6ab6340,2024-10-07 02:08:55,INV-lE2552,67652755900,28646424067,Dharmapuri,6403,utilize ubiquitous ROI products,7650.39,LTR,11113.74,24000.0,73091.53,73091.53,3.1352,9.554,LK,0.1,INNSA1,0,0,11113.74,BOL-1583YgDf,True,True,True,,0,0,0,0,0,5,CAD,Axis Bank,557826,-67.18,0.463347,1,0,0,4,1,0,2,4380.0,0,1.4994258687890054,under_invoicing,1
562771ee-8fc9-4157-9d0b-f5a546a39e80,2024-10-29 06:06:06,INV-pK8766,29384864570,48679071084,Thoothukudi,8542,transform out-of-the-box supply-chains products,8414.24,NOS,15541.82,551000.0,1264681.19,1264681.19,65.4325,150.3024,MM,0.85,INTUT1,1,0,15541.82,BOL-8791NWHT,True,True,True,,0,1,1,0,0,4,TT,Canara Bank,185620,-56.47,0.028229,1,0,0,4,0,18,5,5110.0,0,1.7863527436608093,under_invoicing,1
89647a3f-4132-4bcf-97e1-f7d9187d2048,2024-08-19 08:35:02,INV-FC7750,73019895230,67273156017,Vellore,0901,Balanced neutral throughput goods,6157.44,KG,13168.43,24348.68,24348.68,24348.68,3.9544,3.9544,NG,0.7,INNSA1,0,0,13168.43,BOL-0369mGpc,True,True,True,,0,0,2,0,0,0,TT,Federal Bank,451277,0.0,0.540827,0,0,0,4,0,8,2,3285.0,0,2.804938808601364,clean,0
a6aca4e9-eb7a-4e37-9769-29c328bdc14b,2025-10-27 03:41:17,INV-MV2311,92489206940,93189703758,Dharmapuri,6204,Implemented explicit artificial intelligence goods,6979.19,NOS,20204.6,32924.36,32924.36,32924.36,4.7175,4.7175,AE,0.5,INNSA1,0,0,20204.6,BOL-9923ARQc,True,True,True,AE,0,1,2,0,0,2,CAD,Canara Bank,884811,0.0,0.613667,0,0,0,5,1,16,3,2920.0,0,1.7730840109239732,clean,0
e1ef9879-7176-46ba-98af-b48f509d7c5f,2024-04-26 04:41:50,INV-TR2598,17536929706,92489206940,Erode,2709,mixed goods,7636.58,PCS,0.0,3930.96,3930.96,3930.96,0.5148,0.5148,IR,0.98,INNSA1,0,0,0.0,,,True,,,0,1,3,0,0,4,LC,Union Bank of India,104437,0.0,0.0,0,1,0,2,1,15,3,5110.0,0,1.1332882709850531,ghost_shipment,1
e150c350-5cf1-4beb-a723-9931ea69b789,2025-10-09 20:20:18,INV-TP7703,69585490245,55989714850,Virudhunagar,8542,Managed global solution goods,4131.35,KG,20488.54,974717.37,974717.37,974717.37,235.9319,235.9319,LK,0.1,INNSA1,0,0,20488.54,BOL-3104lTnO,True,True,True,,0,1,1,0,0,2,LC,City Union Bank,151421,0.0,0.02102,0,0,0,4,0,2,9,3285.0,0,1.7317731255234852,clean,0
e50d521b-d9b0-4f5c-a5df-a3ceeea66e33,2024-11-08 01:51:22,INV-zE1390,24784994266,40224127053,Coimbatore,3004,Centralized motivating collaboration goods,9562.75,MTR,39750.61,231884.89,231884.89,231884.89,24.2488,24.2488,MM,0.85,INICJ4,0,0,39750.61,BOL-9729YPUb,True,True,True,,0,1,2,0,0,1,DP,Axis Bank,118047,0.0,0.171424,0,0,0,4,0,1,2,5110.0,0,2.8323385080153303,clean,0
dea89057-c1e4-42f8-9c9b-b343418342b8,2026-03-07 14:41:46,INV-bb0982,50982704824,64002045698,Ranipet,3004,Balanced tertiary budgetary management goods,295.13,KG,551.76,10124.16,10124.16,10124.16,34.304,34.304,IR,0.98,INNSA1,0,0,551.76,BOL-5210MAYy,True,True,True,,0,1,4,0,0,1,DA,Bank of Baroda,630734,0.0,0.0545,0,0,0,5,0,0,1,2920.0,0,1.188478509520699,clean,0
bc673d8e-3506-4fb8-867b-dd6e428c81c7,2025-05-04 10:17:07,INV-ew4915,22495221119,26742510916,Tirunelveli,8517,Object-based radical knowledgebase goods,8278.6,LTR,22869.29,322715.43,322715.43,322715.43,38.9819,38.9819,IR,0.98,INNSA1,0,0,22869.29,BOL-6558Dhln,True,True,True,,0,1,3,0,0,0,LC,Canara Bank,937759,0.0,0.070865,0,0,0,4,0,3,3,1825.0,0,1.914650721374672,clean,0
d3f2c360-20b6-4727-924a-3ba6bdf55393,2025-06-26 09:41:36,INV-lF7102,21339124419,75245042600,Tirunelveli,8517,Reverse-engineered explicit definition goods,9886.69,KG,31211.98,550134.75,550134.75,550134.75,55.644,55.644,GB,0.1,INNSA1,0,0,31211.98,BOL-4923OtdX,True,True,True,,0,1,4,0,0,0,LC,HDFC Bank,994082,0.0,0.056735,0,0,0,4,0,15,5,730.0,0,2.702503806631301,clean,0
29884a28-70cf-4427-a2de-30a47c47e4f1,2024-12-22 03:32:43,INV-bl7082,56519233534,55858482830,Tirunelveli,2601,assorted goods,3274.8,LTR,2742.1,23677882.6,48414843.3,48414843.3,7230.3225,14784.047,NG,0.7,INNSA1,0,0,2742.1,BOL-3091PVZR,True,True,True,,0,1,4,0,0,1,TT,Union Bank of India,176836,-51.09,0.000116,0,0,0,2,1,11,2,2920.0,0,0.9168356193523033,misdescription,1
b84c41f4-40dc-4679-9265-57ebf917696a,2026-03-26 18:33:08,INV-re8491,36539041495,68895389804,Chennai,6204,Optimized asymmetric toolset goods,9198.52,MTR,24577.06,43694.7,43694.7,43694.7,4.7502,4.7502,LK,0.1,INNSA1,0,0,24577.06,BOL-5339vjqH,True,True,True,,0,1,3,0,0,0,TT,State Bank of India,007734,0.0,0.562472,0,0,0,4,0,15,4,2555.0,0,0.8521138372640439,clean,0
9e5ba4d4-3750-454c-8a81-4c172cb3488c,2024-09-03 21:01:39,INV-uP3811,13395317147,31836849893,Salem,8471,Up-sized user-facing product goods,8943.34,KG,10523.77,339045.13,339045.13,339045.13,37.9103,37.9103,DE,0.1,INNSA1,0,0,10523.77,BOL-0181puSt,True,True,True,,0,1,1,0,0,1,TT,State Bank of India,570034,0.0,0.031039,0,0,0,4,0,4,3,4745.0,0,0.6325920565559854,clean,0
3d509d3d-cd8a-4937-975d-f2d5aeff4ca1,2026-03-28 18:23:13,INV-Sv8499,53273258459,49626335005,Tirunelveli,3004,Programmable clear-thinking conglomeration goods,6833.17,MTR,8396.48,171827.06,171827.06,171827.06,25.146,25.146,SY,0.95,INNSA1,0,0,8396.48,BOL-4630dGBj,True,True,True,,0,1,3,0,0,1,DA,Punjab National Bank,749405,0.0,0.048866,0,0,0,4,0,17,1,0.0,0,1.1246146082757802,clean,0
d59869a9-82d8-490f-81dd-b35376e555ab,2026-04-06 19:00:04,INV-OE5918,60809646701,23554302568,Madurai,8471,empower real-time initiatives products,3939.33,PCS,19121.95,150691.71,431786.81,431786.81,38.2531,109.6092,SG,0.1,INMAA4,0,0,19121.95,BOL-0751ZKME,True,True,True,HK,0,0,4,0,0,5,CAD,Bank of Baroda,108196,-65.1,0.126894,0,0,0,4,0,1,1,365.0,0,0.5924594395651718,under_invoicing,1
90f18e3d-f558-46dc-86e7-784cce72f06f,2026-02-16 09:11:13,INV-Jm2980,75884096792,69762813135,Krishnagiri,3004,mixed goods,5731.52,MTR,0.0,167474.24,167474.24,167474.24,29.2198,29.2198,HK,0.45,INNSA1,0,1,0.0,,,True,,HK,0,1,0,0,0,4,TT,Federal Bank,179920,0.0,0.0,0,1,0,2,0,5,1,4380.0,0,2.2094683431102844,ghost_shipment,1
